ma_khach_hang,ma_san_pham,so_sao,count,count,ma_khach_hang_idx,ma_san_pham_idx
692,100230059,5.0,213,27,26.0,21.0
692,100230064,5.0,215,27,26.0,24.0
692,200400003,5.0,213,27,26.0,22.0
692,200400004,5.0,220,27,26.0,20.0
692,204100019,5.0,225,27,26.0,28.0
692,204100054,5.0,229,27,26.0,26.0
692,249500013,4.0,96,27,26.0,46.0
692,256700011,4.0,27,27,26.0,198.0
692,308500004,5.0,259,27,26.0,9.0
692,308500009,5.0,261,27,26.0,10.0
692,308500013,5.0,269,27,26.0,8.0
692,308500015,5.0,265,27,26.0,11.0
692,308500018,5.0,261,27,26.0,14.0
692,308500037,5.0,260,27,26.0,12.0
692,422200236,5.0,90,27,26.0,53.0
692,422202253,5.0,262,27,26.0,15.0
692,422205160,5.0,260,27,26.0,16.0
692,422205162,5.0,266,27,26.0,13.0
692,422205163,5.0,262,27,26.0,17.0
692,422205164,5.0,240,27,26.0,18.0
692,422206537,5.0,228,27,26.0,27.0
692,422215804,4.0,96,27,26.0,51.0
692,422216594,5.0,216,27,26.0,19.0
692,422217292,4.0,98,27,26.0,47.0
693,100230056,5.0,213,22,68.0,25.0
693,100230057,5.0,212,22,68.0,23.0
693,100230059,5.0,213,22,68.0,21.0
693,100230064,5.0,215,22,68.0,24.0
693,200400003,5.0,213,22,68.0,22.0
693,200400004,5.0,220,22,68.0,20.0
693,204100019,5.0,225,22,68.0,28.0
693,308500013,5.0,269,22,68.0,8.0
693,308500015,5.0,265,22,68.0,11.0
693,308500018,5.0,261,22,68.0,14.0
693,308500037,5.0,260,22,68.0,12.0
693,422200236,5.0,90,22,68.0,53.0
693,422202253,5.0,262,22,68.0,15.0
693,422205160,5.0,260,22,68.0,16.0
693,422205163,5.0,262,22,68.0,17.0
693,422205164,5.0,240,22,68.0,18.0
693,422216594,5.0,216,22,68.0,19.0
694,100230056,5.0,213,23,49.0,25.0
694,100230064,5.0,215,23,49.0,24.0
694,200400003,5.0,213,23,49.0,22.0
694,204100019,5.0,225,23,49.0,28.0
694,204100054,5.0,229,23,49.0,26.0
694,308500004,5.0,259,23,49.0,9.0
694,308500013,5.0,269,23,49.0,8.0
694,308500018,5.0,261,23,49.0,14.0
694,308500037,5.0,260,23,49.0,12.0
694,422200236,5.0,90,23,49.0,53.0
694,422202253,5.0,262,23,49.0,15.0
694,422205160,5.0,260,23,49.0,16.0
694,422205162,5.0,266,23,49.0,13.0
694,422205163,5.0,262,23,49.0,17.0
694,422205164,5.0,240,23,49.0,18.0
694,422209707,2.0,12,23,49.0,219.0
694,422216594,5.0,216,23,49.0,19.0
695,100230056,5.0,213,22,69.0,25.0
695,100230059,5.0,213,22,69.0,21.0
695,100230064,5.0,215,22,69.0,24.0
695,200400003,5.0,213,22,69.0,22.0
695,200400004,5.0,220,22,69.0,20.0
695,204100019,5.0,225,22,69.0,28.0
695,204100054,5.0,229,22,69.0,26.0
695,308500004,5.0,259,22,69.0,9.0
695,308500009,5.0,261,22,69.0,10.0
695,308500013,5.0,269,22,69.0,8.0
695,308500018,5.0,261,22,69.0,14.0
695,422205160,5.0,260,22,69.0,16.0
695,422205162,5.0,266,22,69.0,13.0
695,422205163,5.0,262,22,69.0,17.0
695,422205164,5.0,240,22,69.0,18.0
695,422216594,5.0,216,22,69.0,19.0
696,100230056,5.0,213,23,50.0,25.0
696,100230057,5.0,212,23,50.0,23.0
696,100230059,5.0,213,23,50.0,21.0
696,100230064,5.0,215,23,50.0,24.0
696,200400003,5.0,213,23,50.0,22.0
696,204100019,5.0,225,23,50.0,28.0
696,204100054,5.0,229,23,50.0,26.0
696,249500028,2.0,72,23,50.0,66.0
696,308500004,5.0,259,23,50.0,9.0
696,308500009,5.0,261,23,50.0,10.0
696,308500013,5.0,269,23,50.0,8.0
696,308500015,5.0,265,23,50.0,11.0
696,308500018,5.0,261,23,50.0,14.0
696,308500037,5.0,260,23,50.0,12.0
696,422200236,5.0,90,23,50.0,53.0
696,422202253,5.0,262,23,50.0,15.0
696,422205160,5.0,260,23,50.0,16.0
696,422205162,5.0,266,23,50.0,13.0
696,422205163,5.0,262,23,50.0,17.0
696,422205164,5.0,240,23,50.0,18.0
696,422206537,5.0,228,23,50.0,27.0
696,422216594,5.0,216,23,50.0,19.0
697,100230057,5.0,212,22,70.0,23.0
697,100230059,5.0,213,22,70.0,21.0
697,100230064,5.0,215,22,70.0,24.0
697,200400004,5.0,220,22,70.0,20.0
697,204100019,5.0,225,22,70.0,28.0
697,204100054,5.0,229,22,70.0,26.0
697,308500004,5.0,259,22,70.0,9.0
697,308500009,5.0,261,22,70.0,10.0
697,308500015,5.0,265,22,70.0,11.0
697,308500018,5.0,261,22,70.0,14.0
697,308500037,5.0,260,22,70.0,12.0
697,422200236,5.0,90,22,70.0,53.0
697,422202253,5.0,262,22,70.0,15.0
697,422205160,5.0,260,22,70.0,16.0
697,422205162,5.0,266,22,70.0,13.0
698,100230056,5.0,213,22,71.0,25.0
698,100230057,5.0,212,22,71.0,23.0
698,100230059,5.0,213,22,71.0,21.0
698,100230064,5.0,215,22,71.0,24.0
698,200400003,5.0,213,22,71.0,22.0
698,200400004,5.0,220,22,71.0,20.0
698,204100019,5.0,225,22,71.0,28.0
698,204100054,5.0,229,22,71.0,26.0
698,308500009,5.0,261,22,71.0,10.0
698,308500013,5.0,269,22,71.0,8.0
698,308500015,5.0,265,22,71.0,11.0
698,308500018,5.0,261,22,71.0,14.0
698,308500037,5.0,260,22,71.0,12.0
698,422200236,5.0,90,22,71.0,53.0
698,422202253,5.0,262,22,71.0,15.0
698,422205162,5.0,266,22,71.0,13.0
698,422205163,5.0,262,22,71.0,17.0
698,422205164,5.0,240,22,71.0,18.0
698,422206537,5.0,228,22,71.0,27.0
698,422216594,5.0,216,22,71.0,19.0
699,100230057,5.0,212,22,72.0,23.0
699,100230064,5.0,215,22,72.0,24.0
699,200400003,5.0,213,22,72.0,22.0
699,200400004,5.0,220,22,72.0,20.0
699,204100019,5.0,225,22,72.0,28.0
699,204100054,5.0,229,22,72.0,26.0
699,308500009,5.0,261,22,72.0,10.0
699,308500013,5.0,269,22,72.0,8.0
699,308500015,5.0,265,22,72.0,11.0
699,308500018,5.0,261,22,72.0,14.0
699,422200236,5.0,90,22,72.0,53.0
699,422205162,5.0,266,22,72.0,13.0
699,422216594,5.0,216,22,72.0,19.0
700,100230057,5.0,212,22,73.0,23.0
700,100230059,5.0,213,22,73.0,21.0
700,200400003,5.0,213,22,73.0,22.0
700,200400004,5.0,220,22,73.0,20.0
700,204100019,5.0,225,22,73.0,28.0
700,204100054,5.0,229,22,73.0,26.0
700,308500009,5.0,261,22,73.0,10.0
700,308500013,5.0,269,22,73.0,8.0
700,308500015,5.0,265,22,73.0,11.0
700,308500018,5.0,261,22,73.0,14.0
700,422200236,5.0,90,22,73.0,53.0
700,422202253,5.0,262,22,73.0,15.0
700,422205160,5.0,260,22,73.0,16.0
700,422205162,5.0,266,22,73.0,13.0
700,422205163,5.0,262,22,73.0,17.0
700,422205164,5.0,240,22,73.0,18.0
700,422206537,5.0,228,22,73.0,27.0
700,422216594,5.0,216,22,73.0,19.0
701,100230056,5.0,213,22,74.0,25.0
701,100230057,5.0,212,22,74.0,23.0
701,100230059,5.0,213,22,74.0,21.0
701,100230064,5.0,215,22,74.0,24.0
701,200400003,5.0,213,22,74.0,22.0
701,200400004,5.0,220,22,74.0,20.0
701,204100054,5.0,229,22,74.0,26.0
701,308500004,5.0,259,22,74.0,9.0
701,308500009,5.0,261,22,74.0,10.0
701,308500013,5.0,269,22,74.0,8.0
701,308500037,5.0,260,22,74.0,12.0
701,422200236,5.0,90,22,74.0,53.0
701,422202253,5.0,262,22,74.0,15.0
701,422205160,5.0,260,22,74.0,16.0
701,422205162,5.0,266,22,74.0,13.0
701,422205163,5.0,262,22,74.0,17.0
701,422205164,5.0,240,22,74.0,18.0
701,422206537,5.0,228,22,74.0,27.0
701,422216594,5.0,216,22,74.0,19.0
702,100230056,5.0,213,22,75.0,25.0
702,100230057,5.0,212,22,75.0,23.0
702,100230059,5.0,213,22,75.0,21.0
702,100230064,5.0,215,22,75.0,24.0
702,200400003,5.0,213,22,75.0,22.0
702,200400004,5.0,220,22,75.0,20.0
702,204100054,5.0,229,22,75.0,26.0
702,308500004,5.0,259,22,75.0,9.0
702,308500009,5.0,261,22,75.0,10.0
702,308500013,5.0,269,22,75.0,8.0
702,308500015,5.0,265,22,75.0,11.0
702,308500018,5.0,261,22,75.0,14.0
702,308500037,5.0,260,22,75.0,12.0
702,422200236,5.0,90,22,75.0,53.0
702,422202253,5.0,262,22,75.0,15.0
702,422205160,5.0,260,22,75.0,16.0
702,422205163,5.0,262,22,75.0,17.0
702,422206537,5.0,228,22,75.0,27.0
702,422216594,5.0,216,22,75.0,19.0
703,100230056,5.0,213,23,51.0,25.0
703,100230057,5.0,212,23,51.0,23.0
703,100230059,5.0,213,23,51.0,21.0
703,100230064,5.0,215,23,51.0,24.0
703,200400003,5.0,213,23,51.0,22.0
703,204100019,5.0,225,23,51.0,28.0
703,204100054,5.0,229,23,51.0,26.0
703,308500004,5.0,259,23,51.0,9.0
703,308500009,5.0,261,23,51.0,10.0
703,308500013,5.0,269,23,51.0,8.0
703,308500015,5.0,265,23,51.0,11.0
703,308500018,5.0,261,23,51.0,14.0
703,308500037,5.0,260,23,51.0,12.0
703,422200236,5.0,90,23,51.0,53.0
703,422200342,3.0,20,23,51.0,185.0
703,422205162,5.0,266,23,51.0,13.0
703,422205163,5.0,262,23,51.0,17.0
703,422205164,5.0,240,23,51.0,18.0
703,422206537,5.0,228,23,51.0,27.0
703,422216594,5.0,216,23,51.0,19.0
704,100230056,5.0,213,23,52.0,25.0
704,100230059,5.0,213,23,52.0,21.0
704,100230064,5.0,215,23,52.0,24.0
704,200400003,5.0,213,23,52.0,22.0
704,204100019,5.0,225,23,52.0,28.0
704,204100054,5.0,229,23,52.0,26.0
704,207300009,1.0,69,23,52.0,42.0
704,308500004,5.0,259,23,52.0,9.0
704,308500009,5.0,261,23,52.0,10.0
704,308500013,5.0,269,23,52.0,8.0
704,308500018,5.0,261,23,52.0,14.0
704,308500037,5.0,260,23,52.0,12.0
704,422200236,5.0,90,23,52.0,53.0
704,422202253,5.0,262,23,52.0,15.0
704,422205162,5.0,266,23,52.0,13.0
704,422205163,5.0,262,23,52.0,17.0
704,422206537,5.0,228,23,52.0,27.0
704,422216594,5.0,216,23,52.0,19.0
705,100230056,5.0,213,21,85.0,25.0
705,100230059,5.0,213,21,85.0,21.0
705,100230064,5.0,215,21,85.0,24.0
705,200400004,5.0,220,21,85.0,20.0
705,204100019,5.0,225,21,85.0,28.0
705,204100054,5.0,229,21,85.0,26.0
705,308500004,5.0,259,21,85.0,9.0
705,308500009,5.0,261,21,85.0,10.0
705,308500013,5.0,269,21,85.0,8.0
705,308500015,5.0,265,21,85.0,11.0
705,308500018,5.0,261,21,85.0,14.0
705,422202253,5.0,262,21,85.0,15.0
705,422205160,5.0,260,21,85.0,16.0
705,422205162,5.0,266,21,85.0,13.0
705,422206537,5.0,228,21,85.0,27.0
705,422216594,5.0,216,21,85.0,19.0
706,100230056,5.0,213,22,76.0,25.0
706,100230057,5.0,212,22,76.0,23.0
706,100230059,5.0,213,22,76.0,21.0
706,100230064,5.0,215,22,76.0,24.0
706,200400003,5.0,213,22,76.0,22.0
706,204100019,5.0,225,22,76.0,28.0
706,308500009,5.0,261,22,76.0,10.0
706,308500013,5.0,269,22,76.0,8.0
706,308500015,5.0,265,22,76.0,11.0
706,308500018,5.0,261,22,76.0,14.0
706,422200236,5.0,90,22,76.0,53.0
706,422202253,5.0,262,22,76.0,15.0
706,422205160,5.0,260,22,76.0,16.0
706,422205162,5.0,266,22,76.0,13.0
706,422205163,5.0,262,22,76.0,17.0
706,422205164,5.0,240,22,76.0,18.0
707,100230056,5.0,213,22,77.0,25.0
707,100230057,5.0,212,22,77.0,23.0
707,100230059,5.0,213,22,77.0,21.0
707,100230064,5.0,215,22,77.0,24.0
707,200400003,5.0,213,22,77.0,22.0
707,200400004,5.0,220,22,77.0,20.0
707,204100019,5.0,225,22,77.0,28.0
707,204100054,5.0,229,22,77.0,26.0
707,308500004,5.0,259,22,77.0,9.0
707,308500009,5.0,261,22,77.0,10.0
707,308500013,5.0,269,22,77.0,8.0
707,308500015,5.0,265,22,77.0,11.0
707,308500018,5.0,261,22,77.0,14.0
707,308500037,5.0,260,22,77.0,12.0
707,422200236,5.0,90,22,77.0,53.0
707,422202253,5.0,262,22,77.0,15.0
707,422205160,5.0,260,22,77.0,16.0
707,422205162,5.0,266,22,77.0,13.0
707,422205163,5.0,262,22,77.0,17.0
707,422205164,5.0,240,22,77.0,18.0
707,422206537,5.0,228,22,77.0,27.0
707,422216594,5.0,216,22,77.0,19.0
708,100230056,5.0,213,21,86.0,25.0
708,100230057,5.0,212,21,86.0,23.0
708,100230059,5.0,213,21,86.0,21.0
708,200400003,5.0,213,21,86.0,22.0
708,200400004,5.0,220,21,86.0,20.0
708,204100019,5.0,225,21,86.0,28.0
708,308500004,5.0,259,21,86.0,9.0
708,308500009,5.0,261,21,86.0,10.0
708,308500013,5.0,269,21,86.0,8.0
708,308500015,5.0,265,21,86.0,11.0
708,308500018,5.0,261,21,86.0,14.0
708,308500037,5.0,260,21,86.0,12.0
708,422202253,5.0,262,21,86.0,15.0
708,422205160,5.0,260,21,86.0,16.0
708,422205163,5.0,262,21,86.0,17.0
708,422205164,5.0,240,21,86.0,18.0
708,422206537,5.0,228,21,86.0,27.0
708,422216594,5.0,216,21,86.0,19.0
709,100230056,5.0,213,22,78.0,25.0
709,100230057,5.0,212,22,78.0,23.0
709,100230059,5.0,213,22,78.0,21.0
709,100230064,5.0,215,22,78.0,24.0
709,200400003,5.0,213,22,78.0,22.0
709,200400004,5.0,220,22,78.0,20.0
709,204100019,5.0,225,22,78.0,28.0
709,204100054,5.0,229,22,78.0,26.0
709,308500004,5.0,259,22,78.0,9.0
709,308500009,5.0,261,22,78.0,10.0
709,308500013,5.0,269,22,78.0,8.0
709,308500018,5.0,261,22,78.0,14.0
709,308500037,5.0,260,22,78.0,12.0
709,422205160,5.0,260,22,78.0,16.0
709,422205163,5.0,262,22,78.0,17.0
709,422205164,5.0,240,22,78.0,18.0
709,422206537,5.0,228,22,78.0,27.0
709,422216594,5.0,216,22,78.0,19.0
710,100230056,5.0,213,21,87.0,25.0
710,100230059,5.0,213,21,87.0,21.0
710,100230064,5.0,215,21,87.0,24.0
710,200400003,5.0,213,21,87.0,22.0
710,200400004,5.0,220,21,87.0,20.0
710,204100054,5.0,229,21,87.0,26.0
710,308500009,5.0,261,21,87.0,10.0
710,308500013,5.0,269,21,87.0,8.0
710,308500015,5.0,265,21,87.0,11.0
710,308500018,5.0,261,21,87.0,14.0
710,422202253,5.0,262,21,87.0,15.0
710,422205160,5.0,260,21,87.0,16.0
710,422205162,5.0,266,21,87.0,13.0
710,422205163,5.0,262,21,87.0,17.0
710,422205164,5.0,240,21,87.0,18.0
710,422216594,5.0,216,21,87.0,19.0
711,100230056,5.0,213,21,88.0,25.0
711,100230057,5.0,212,21,88.0,23.0
711,200400003,5.0,213,21,88.0,22.0
711,200400004,5.0,220,21,88.0,20.0
711,204100019,5.0,225,21,88.0,28.0
711,204100054,5.0,229,21,88.0,26.0
711,308500004,5.0,259,21,88.0,9.0
711,308500009,5.0,261,21,88.0,10.0
711,308500013,5.0,269,21,88.0,8.0
711,308500015,5.0,265,21,88.0,11.0
711,308500018,5.0,261,21,88.0,14.0
711,422202253,5.0,262,21,88.0,15.0
711,422205160,5.0,260,21,88.0,16.0
711,422205163,5.0,262,21,88.0,17.0
711,422205164,5.0,240,21,88.0,18.0
711,422206537,5.0,228,21,88.0,27.0
711,422216594,5.0,216,21,88.0,19.0
712,100230056,5.0,213,22,79.0,25.0
712,100230057,5.0,212,22,79.0,23.0
712,100230059,5.0,213,22,79.0,21.0
712,100230064,5.0,215,22,79.0,24.0
712,200400003,5.0,213,22,79.0,22.0
712,200400004,5.0,220,22,79.0,20.0
712,204100019,5.0,225,22,79.0,28.0
712,204100054,5.0,229,22,79.0,26.0
712,308500004,5.0,259,22,79.0,9.0
712,308500009,5.0,261,22,79.0,10.0
712,308500015,5.0,265,22,79.0,11.0
712,308500018,5.0,261,22,79.0,14.0
712,308500037,5.0,260,22,79.0,12.0
712,422200236,5.0,90,22,79.0,53.0
712,422202253,5.0,262,22,79.0,15.0
712,422205162,5.0,266,22,79.0,13.0
712,422205163,5.0,262,22,79.0,17.0
712,422206537,5.0,228,22,79.0,27.0
712,422216594,5.0,216,22,79.0,19.0
713,100230056,5.0,213,7,1034.0,25.0
713,100230057,5.0,212,7,1034.0,23.0
713,100230059,5.0,213,7,1034.0,21.0
713,100230064,5.0,215,7,1034.0,24.0
713,200400003,5.0,213,7,1034.0,22.0
713,200400004,5.0,220,7,1034.0,20.0
713,422216594,5.0,216,7,1034.0,19.0
714,100230056,5.0,213,7,1035.0,25.0
714,100230057,5.0,212,7,1035.0,23.0
714,100230059,5.0,213,7,1035.0,21.0
714,200400003,5.0,213,7,1035.0,22.0
714,200400004,5.0,220,7,1035.0,20.0
714,422216594,5.0,216,7,1035.0,19.0
715,100230057,5.0,212,7,1036.0,23.0
715,100230059,5.0,213,7,1036.0,21.0
715,100230064,5.0,215,7,1036.0,24.0
715,200400004,5.0,220,7,1036.0,20.0
715,422216594,5.0,216,7,1036.0,19.0
716,100230056,5.0,213,7,1037.0,25.0
716,100230057,5.0,212,7,1037.0,23.0
716,100230059,5.0,213,7,1037.0,21.0
716,100230064,5.0,215,7,1037.0,24.0
716,200400003,5.0,213,7,1037.0,22.0
716,200400004,5.0,220,7,1037.0,20.0
717,100230056,5.0,213,7,1038.0,25.0
717,100230057,5.0,212,7,1038.0,23.0
717,100230059,5.0,213,7,1038.0,21.0
717,100230064,5.0,215,7,1038.0,24.0
717,200400003,5.0,213,7,1038.0,22.0
717,200400004,5.0,220,7,1038.0,20.0
717,422216594,5.0,216,7,1038.0,19.0
718,100230056,5.0,213,8,868.0,25.0
718,100230057,5.0,212,8,868.0,23.0
718,100230064,5.0,215,8,868.0,24.0
718,200400003,5.0,213,8,868.0,22.0
718,358300003,1.0,13,8,868.0,272.0
718,422216594,5.0,216,8,868.0,19.0
719,100230056,5.0,213,8,869.0,25.0
719,100230057,5.0,212,8,869.0,23.0
719,100230059,5.0,213,8,869.0,21.0
719,100230064,5.0,215,8,869.0,24.0
719,200400003,5.0,213,8,869.0,22.0
719,200400004,5.0,220,8,869.0,20.0
719,308500018,3.0,261,8,869.0,14.0
720,100230056,5.0,213,7,1039.0,25.0
720,100230059,5.0,213,7,1039.0,21.0
720,100230064,5.0,215,7,1039.0,24.0
720,200400003,5.0,213,7,1039.0,22.0
720,422216594,5.0,216,7,1039.0,19.0
721,100230056,5.0,213,7,1040.0,25.0
721,100230059,5.0,213,7,1040.0,21.0
721,200400003,5.0,213,7,1040.0,22.0
721,200400004,5.0,220,7,1040.0,20.0
721,422216594,5.0,216,7,1040.0,19.0
722,100230056,5.0,213,8,870.0,25.0
722,100230057,5.0,212,8,870.0,23.0
722,100230059,5.0,213,8,870.0,21.0
722,200400003,5.0,213,8,870.0,22.0
722,200400004,5.0,220,8,870.0,20.0
722,422204795,5.0,175,8,870.0,90.0
723,100230056,5.0,213,9,650.0,25.0
723,100230057,5.0,212,9,650.0,23.0
723,100230064,5.0,215,9,650.0,24.0
723,200400003,5.0,213,9,650.0,22.0
723,200400004,5.0,220,9,650.0,20.0
723,422214146,3.0,83,9,650.0,97.0
723,422216594,5.0,216,9,650.0,19.0
724,100230056,5.0,213,8,871.0,25.0
724,100230057,5.0,212,8,871.0,23.0
724,100230059,5.0,213,8,871.0,21.0
724,100230064,5.0,215,8,871.0,24.0
724,200400004,5.0,220,8,871.0,20.0
724,422204795,5.0,175,8,871.0,90.0
724,422216594,5.0,216,8,871.0,19.0
725,100230056,5.0,213,7,1041.0,25.0
725,100230059,5.0,213,7,1041.0,21.0
725,100230064,5.0,215,7,1041.0,24.0
725,200400003,5.0,213,7,1041.0,22.0
725,200400004,5.0,220,7,1041.0,20.0
725,422216594,5.0,216,7,1041.0,19.0
726,100230056,4.0,213,7,1042.0,25.0
726,100230057,4.0,212,7,1042.0,23.0
726,100230059,4.0,213,7,1042.0,21.0
726,100230064,4.0,215,7,1042.0,24.0
726,200400003,4.0,213,7,1042.0,22.0
726,200400004,4.0,220,7,1042.0,20.0
727,100230056,5.0,213,13,324.0,25.0
727,100230057,5.0,212,13,324.0,23.0
727,100230059,5.0,213,13,324.0,21.0
727,200400004,5.0,220,13,324.0,20.0
727,243300007,1.0,89,13,324.0,74.0
727,331300023,5.0,30,13,324.0,231.0
727,371600007,5.0,13,13,324.0,273.0
727,422203776,1.0,90,13,324.0,75.0
727,422203809,1.0,90,13,324.0,70.0
727,422216594,5.0,216,13,324.0,19.0
728,100230056,5.0,213,7,1043.0,25.0
728,100230064,5.0,215,7,1043.0,24.0
728,200400003,5.0,213,7,1043.0,22.0
729,100230056,5.0,213,7,1044.0,25.0
729,100230057,5.0,212,7,1044.0,23.0
729,200400003,5.0,213,7,1044.0,22.0
729,200400004,5.0,220,7,1044.0,20.0
729,422216594,5.0,216,7,1044.0,19.0
730,100230056,5.0,213,7,1045.0,25.0
730,100230064,5.0,215,7,1045.0,24.0
730,200400003,5.0,213,7,1045.0,22.0
730,200400004,5.0,220,7,1045.0,20.0
730,422216594,5.0,216,7,1045.0,19.0
731,100230056,5.0,213,7,1046.0,25.0
731,100230057,5.0,212,7,1046.0,23.0
731,100230059,5.0,213,7,1046.0,21.0
731,100230064,5.0,215,7,1046.0,24.0
731,200400003,5.0,213,7,1046.0,22.0
731,200400004,5.0,220,7,1046.0,20.0
731,422216594,5.0,216,7,1046.0,19.0
732,100230056,5.0,213,7,1047.0,25.0
732,100230057,5.0,212,7,1047.0,23.0
732,100230064,5.0,215,7,1047.0,24.0
732,200400003,5.0,213,7,1047.0,22.0
732,200400004,5.0,220,7,1047.0,20.0
732,422216594,5.0,216,7,1047.0,19.0
733,100230056,5.0,213,7,1048.0,25.0
733,100230057,5.0,212,7,1048.0,23.0
733,100230064,5.0,215,7,1048.0,24.0
733,200400003,5.0,213,7,1048.0,22.0
733,200400004,5.0,220,7,1048.0,20.0
734,100220035,5.0,141,31,19.0,60.0
734,100230056,5.0,213,31,19.0,25.0
734,100230057,5.0,212,31,19.0,23.0
734,100230059,5.0,213,31,19.0,21.0
734,100240016,5.0,144,31,19.0,57.0
734,200400003,5.0,213,31,19.0,22.0
734,200400004,5.0,220,31,19.0,20.0
734,225200013,5.0,31,31,19.0,151.0
734,225200015,5.0,30,31,19.0,158.0
734,308500009,5.0,261,31,19.0,10.0
734,308500013,5.0,269,31,19.0,8.0
734,308500018,5.0,261,31,19.0,14.0
734,308500037,5.0,260,31,19.0,12.0
734,422202253,5.0,262,31,19.0,15.0
734,422205053,5.0,10,31,19.0,334.0
734,422205160,5.0,260,31,19.0,16.0
734,422205164,5.0,240,31,19.0,18.0
734,422205346,5.0,31,31,19.0,153.0
734,422211240,5.0,11,31,19.0,429.0
734,422211241,5.0,11,31,19.0,430.0
734,422211447,2.0,298,31,19.0,2.0
734,422213308,5.0,10,31,19.0,344.0
734,422218746,5.0,31,31,19.0,161.0
735,100230056,5.0,213,7,1049.0,25.0
735,100230057,5.0,212,7,1049.0,23.0
735,100230064,5.0,215,7,1049.0,24.0
735,200400003,5.0,213,7,1049.0,22.0
735,200400004,5.0,220,7,1049.0,20.0
735,422216594,5.0,216,7,1049.0,19.0
736,100230056,5.0,213,8,872.0,25.0
736,100230057,5.0,212,8,872.0,23.0
736,100230059,5.0,213,8,872.0,21.0
736,200400003,5.0,213,8,872.0,22.0
736,200400004,5.0,220,8,872.0,20.0
736,422205163,2.0,262,8,872.0,17.0
737,100230056,4.0,213,11,473.0,25.0
737,100230057,4.0,212,11,473.0,23.0
737,100230059,4.0,213,11,473.0,21.0
737,200400003,4.0,213,11,473.0,22.0
737,200400004,4.0,220,11,473.0,20.0
737,211300005,3.0,14,11,473.0,230.0
737,422214148,3.0,17,11,473.0,205.0
737,422216449,3.0,15,11,473.0,257.0
737,422216594,4.0,216,11,473.0,19.0
738,100230056,4.0,213,7,1050.0,25.0
738,100230059,4.0,213,7,1050.0,21.0
738,100230064,4.0,215,7,1050.0,24.0
738,200400003,4.0,213,7,1050.0,22.0
738,200400004,4.0,220,7,1050.0,20.0
738,422216594,4.0,216,7,1050.0,19.0
739,100230056,5.0,213,7,1051.0,25.0
739,100230057,5.0,212,7,1051.0,23.0
739,100230059,5.0,213,7,1051.0,21.0
739,200400003,5.0,213,7,1051.0,22.0
739,200400004,5.0,220,7,1051.0,20.0
739,422216594,5.0,216,7,1051.0,19.0
740,100230056,5.0,213,10,545.0,25.0
740,100230057,5.0,212,10,545.0,23.0
740,100230059,5.0,213,10,545.0,21.0
740,200400003,5.0,213,10,545.0,22.0
740,200400004,5.0,220,10,545.0,20.0
740,422210954,5.0,10,10,545.0,385.0
740,422210957,5.0,10,10,545.0,387.0
740,422216594,5.0,216,10,545.0,19.0
741,100230056,5.0,213,7,1052.0,25.0
741,100230057,5.0,212,7,1052.0,23.0
741,100230059,5.0,213,7,1052.0,21.0
741,100230064,5.0,215,7,1052.0,24.0
741,200400003,5.0,213,7,1052.0,22.0
741,200400004,5.0,220,7,1052.0,20.0
742,100230056,4.0,213,7,1053.0,25.0
742,100230057,4.0,212,7,1053.0,23.0
742,100230059,4.0,213,7,1053.0,21.0
742,100230064,4.0,215,7,1053.0,24.0
742,200400003,4.0,213,7,1053.0,22.0
742,200400004,4.0,220,7,1053.0,20.0
742,422216594,4.0,216,7,1053.0,19.0
743,100230057,5.0,212,7,1054.0,23.0
743,100230064,5.0,215,7,1054.0,24.0
743,200400003,5.0,213,7,1054.0,22.0
744,100230057,3.0,212,8,873.0,23.0
744,100230059,3.0,213,8,873.0,21.0
744,100230064,3.0,215,8,873.0,24.0
744,200400003,3.0,213,8,873.0,22.0
744,200400004,3.0,220,8,873.0,20.0
744,418800004,1.0,20,8,873.0,274.0
745,100220035,5.0,141,9,652.0,60.0
745,100230056,5.0,213,9,652.0,25.0
745,100230057,5.0,212,9,652.0,23.0
745,100230059,5.0,213,9,652.0,21.0
745,200400003,5.0,213,9,652.0,22.0
745,200400004,5.0,220,9,652.0,20.0
745,422216594,5.0,216,9,652.0,19.0
746,100230056,5.0,213,8,874.0,25.0
746,100230057,5.0,212,8,874.0,23.0
746,100230064,5.0,215,8,874.0,24.0
746,200400003,5.0,213,8,874.0,22.0
746,422214342,5.0,7,8,874.0,477.0
747,100230056,5.0,213,21,89.0,25.0
747,100230057,5.0,212,21,89.0,23.0
747,100230059,5.0,213,21,89.0,21.0
747,200400003,5.0,213,21,89.0,22.0
747,200400004,5.0,220,21,89.0,20.0
747,226200018,5.0,18,21,89.0,197.0
747,249500019,5.0,151,21,89.0,36.0
747,249500019,5.0,151,21,89.0,36.0
747,249500027,5.0,149,21,89.0,37.0
747,249500027,5.0,149,21,89.0,37.0
747,318900009,5.0,24,21,89.0,325.0
747,422203145,5.0,148,21,89.0,39.0
747,422203145,5.0,148,21,89.0,39.0
747,422207413,5.0,145,21,89.0,38.0
747,422207413,5.0,145,21,89.0,38.0
747,422207417,5.0,17,21,89.0,216.0
747,422216594,5.0,216,21,89.0,19.0
747,422219399,5.0,10,21,89.0,301.0
747,422219400,5.0,10,21,89.0,302.0
748,100230056,4.0,213,13,325.0,25.0
748,100230057,4.0,212,13,325.0,23.0
748,100230059,4.0,213,13,325.0,21.0
748,100230064,4.0,215,13,325.0,24.0
